formatted_google_address,lat,lng,type,neighbourhood
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
"Robson St, Vancouver, BC, Canada",49.2775813,-123.114007,Other Theft,Central Business District
