location_type,date_posted,square_feet,price,beds,baths,rent_buy,type,formatted_google_address,address_components,website,lot_size,geometry,mapid,neighborhood,break_and_enter_commercial,break_and_enter_residential_other,mischief,other_theft,theft_from_vehicle,theft_of_bicycle,theft_of_vehicle,vehicle_collision_or_pedestrian_struck_with_injury,postal_code,lng,lat,sky_train,bus_stop,parks,schools,commercial_services,food_beverages,convenience_stores
ROOFTOP,2023-03-01,605,2695,1,1,rent,Apartment,"38 Smithe St, Vancouver, BC V6Z, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1135501, 49.2750465)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z,-123.1135501,49.27504649999999,562.8697237119867,113.41819743114155,112.23117215031377,280.8299917373961,54,50,0
ROOFTOP,2023-03-06,1160,4250,2,2,rent,Apartment,"688 Abbott St, Vancouver, BC V6B 0B9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1073483, 49.2789932)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0B9,-123.1073483,49.2789932,135.77801570084642,53.469454564847155,123.9075126170514,68.08078765178459,156,145,2
ROOFTOP,2023-03-06,722,3595,2,1,rent,Apartment,"1022 Nelson St, Vancouver, BC V6E 4S7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1271414, 49.2816052)",WE,West End,219,31,466,832,566,202,53,57,V6E 4S7,-123.1271414,49.28160519999999,654.8151150683709,83.00461531764766,324.0527425977348,158.55296051986795,179,394,17
ROOFTOP,2023-02-27,1605,11000,3,3,rent,Apartment,"1151 W Georgia St, Vancouver, BC V6E 4E6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1241293, 49.2868699)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 4E6,-123.1241293,49.2868699,360.77676004850935,57.54751326372944,312.99460532994453,589.177969211891,59,194,2
ROOFTOP,2023-02-28,679,4100,1,1,rent,Apartment,"1111 Alberni St, Vancouver, BC V6E 4V2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1238403, 49.2855786)",WE,West End,219,31,466,832,566,202,53,57,V6E 4V2,-123.1238403,49.2855786,311.6457195068769,147.66859991244723,270.32789237719174,508.4176281401864,76,224,2
ROOFTOP,2023-03-03,722,2900,0,1,rent,Apartment,"528 Beatty St, Vancouver, BC V6B 2L3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1090183, 49.2807165)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 2L3,-123.1090183,49.2807165,166.52116751772144,86.60990732438808,225.1122637213181,291.3950137778178,200,268,4
ROOFTOP,2023-03-03,1180,4200,2,3,rent,Apartment,"833 Homer St, Vancouver, BC V6B 0H4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1176755, 49.2792358)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0H4,-123.1176755,49.2792358,355.8449790363798,103.56081423051036,68.12222956595288,359.32794542170654,116,244,14
ROOFTOP,2023-03-06,2450,16800,2,2,rent,Apartment,"1011 W Cordova St, Vancouver, BC V6C 2G8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1166553, 49.2878997)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6C 2G8,-123.1166553,49.2878997,330.4295917474518,155.21047659425963,188.95856996956243,375.4971405018424,66,148,4
ROOFTOP,2023-03-02,2000,12500,2,3,rent,Apartment,"1011 W Cordova St, Vancouver, BC V6C 2G8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1166553, 49.2878997)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6C 2G8,-123.1166553,49.2878997,330.4295917474518,155.21047659425963,188.95856996956243,375.4971405018424,66,148,4
ROOFTOP,2023-03-06,680,2700,1,1,rent,Apartment,"111 W Georgia St, Vancouver, BC V6B 1V4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1102592, 49.2783835)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 1V4,-123.1102592,49.2783835,121.95016958686269,116.62956037327409,297.7620613835037,248.71581772014665,100,127,2
ROOFTOP,2023-03-01,1455,6200,3,2,rent,Apartment,"620 Cardero St, Vancouver, BC V6G 3H7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1300606, 49.290752)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6G 3H7,-123.1300606,49.290752,954.154191987789,63.19248030283765,269.996663202269,475.77480661048077,42,160,0
ROOFTOP,2023-02-26,588,2600,1,1,rent,Apartment,"1252 Hornby St, Vancouver, BC V6Z 0A3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1289714, 49.2777244)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 0A3,-123.1289714,49.2777244,617.0674537138262,114.34710246685606,349.3387046615721,159.72324254537372,177,276,19
ROOFTOP,2023-02-25,820,3150,2,2,rent,Apartment,"788 Richards St, Vancouver, BC V6B 3A4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.116879, 49.2803641)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 3A4,-123.116879,49.2803641,248.28420237575716,94.99150049006592,144.16981868228643,398.7536703678253,101,244,10
ROOFTOP,2023-03-06,1024,3475,2,2,rent,Apartment,"2141 E Hastings St, Vancouver, BC V5L 1V2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.060609, 49.2813702)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 1V2,-123.060609,49.2813702,2162.778529102721,30.11001775631544,186.30717880607037,304.73604958593944,80,73,0
ROOFTOP,2023-03-06,432,2000,0,1,rent,Apartment,"909 Mainland St, Vancouver, BC V6B 1S3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1178962, 49.277704)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 1S3,-123.1178962,49.277704,469.305703352703,161.40012392865754,92.53643464085256,324.33337871887215,161,282,12
ROOFTOP,2023-02-28,3765,6900,5,3,rent,House,"4151 Cypress Crescent, Vancouver, BC V6J 4L4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1500322, 49.2489874)",SHAU,Shaughnessy,105,60,278,677,136,43,23,33,V6J 4L4,-123.1500322,49.2489874,2517.885846668405,130.18704835464663,597.9226262486219,454.3398397290058,0,0,0
ROOFTOP,2023-02-28,617,2700,1,1,rent,Apartment,"1331 W Georgia St, Vancouver, BC V6E 4P1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1268627, 49.2884771)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 4P1,-123.1268627,49.28847709999999,619.5771740224678,80.54114009600865,289.3701405213538,636.0651950250094,53,166,2
ROOFTOP,2023-03-02,722,3885,2,1,rent,Apartment,"1022 Nelson St, Vancouver, BC V6E 4S7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1271414, 49.2816052)",WE,West End,219,31,466,832,566,202,53,57,V6E 4S7,-123.1271414,49.28160519999999,654.8151150683709,83.00461531764766,324.0527425977348,158.55296051986795,179,394,17
ROOFTOP,2023-02-28,1159,5800,2,2,rent,Apartment,"1201 Marinaside Crescent, Vancouver, BC V6Z 2V2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.120342, 49.2730937)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 2V2,-123.120342,49.2730937,200.4027517353655,110.93458267972007,145.5198321014451,182.5072369271748,173,132,4
ROOFTOP,2023-03-03,1060,4300,2,2,rent,Apartment,"565 Smithe St, Vancouver, BC V6B 0E4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1197934, 49.2795653)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 0E4,-123.1197934,49.2795653,336.7992786457449,145.937816181628,97.52414914812928,422.30762027335413,181,333,15
ROOFTOP,2023-03-06,1033,4500,2,1,rent,Apartment,"550 Beatty St, Vancouver, BC V6B 2L3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1092943, 49.2803238)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 2L3,-123.1092943,49.2803238,122.70288788405817,117.86102226464686,262.3947305626262,272.1163843135438,186,244,4
ROOFTOP,2023-03-02,525,2400,1,1,rent,Apartment,"1255 W 14th Ave, Vancouver, BC V6H, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1331376, 49.2590385)",FAIR,Fairview,188,117,366,990,479,251,62,51,V6H,-123.1331376,49.2590385,1394.5297383393481,151.01360175423613,345.6197236300973,226.6594679933043,59,49,2
ROOFTOP,2023-03-01,900,3900,2,2,rent,Apartment,"1008 Cambie St #25xx, Vancouver, BC V6B 6J7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1180004, 49.2757429)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6B 6J7,-123.1180004,49.2757429,327.7791066672492,21.081995477278998,148.12147548614044,388.9304618732321,186,199,2
ROOFTOP,2023-03-06,400,1875,0,1,rent,Apartment,"1150 W 13th Ave, Vancouver, BC V6H 1N3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1303433, 49.259417)",FAIR,Fairview,188,117,366,990,479,251,62,51,V6H 1N3,-123.1303433,49.259417,1187.8905726457044,271.2144999591635,476.80351704911976,148.2787758089121,39,32,0
ROOFTOP,2023-03-06,508,2500,1,1,rent,Apartment,"569 W 16th Ave, Vancouver, BC V5Z 4N7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1173769, 49.2571997)",FAIR,Fairview,188,117,366,990,479,251,62,51,V5Z 4N7,-123.1173769,49.2571997,641.1683924069454,125.40840070821912,404.18906794632613,193.69412527715025,114,68,0
ROOFTOP,2023-03-01,550,2000,1,1,rent,Apartment,"1967 Barclay St, Vancouver, BC V6G 1L1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1399086, 49.2918653)",WE,West End,219,31,466,832,566,202,53,57,V6G 1L1,-123.1399086,49.2918653,1635.64848025668,260.3722811973534,98.57906161373317,339.13010235472535,57,170,2
ROOFTOP,2023-03-06,460,2600,0,1,rent,Apartment,"928 Beatty St, Vancouver, BC V6Z 3G6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1156941, 49.2761612)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 3G6,-123.1156941,49.2761612,500.3283448180272,55.57976737622537,232.2387628859022,226.6918687941279,119,146,2
ROOFTOP,2023-03-06,520,2800,1,1,rent,Apartment,"939 Expo Blvd, Vancouver, BC V6Z 3G7, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1155292, 49.2755661)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 3G7,-123.1155292,49.2755661,491.35812815344565,74.57756854587947,233.67216461862108,269.6900534402444,117,134,2
ROOFTOP,2023-03-06,480,2150,1,1,rent,Apartment,"609 Heatley Ave, Vancouver, BC V6A 3G8, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0898328, 49.2791554)",STR,Strathcona,115,70,531,475,441,42,63,65,V6A 3G8,-123.0898328,49.2791554,1019.0100568031938,229.61110643672478,178.77231175288009,140.11922924608086,66,21,0
ROOFTOP,2023-03-06,926,3200,2,2,rent,Apartment,"1228 W Hastings St, Vancouver, BC V6E 2M4, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1238519, 49.2888703)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6E 2M4,-123.1238519,49.2888703,478.3101884747994,35.844464171346566,194.45353586935772,775.0228502325507,47,166,2
ROOFTOP,2023-02-16,993,3875,2,2,rent,Apartment,"1200 Hornby St, Vancouver, BC V6Z 1W2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1281456, 49.2781098)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1W2,-123.1281456,49.2781098,597.2946909146027,47.66154393777515,362.61111858138986,233.03702279435413,184,299,21
ROOFTOP,2023-02-16,790,3550,2,1,rent,Apartment,"1200 Hornby St, Vancouver, BC V6Z 1W2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1281456, 49.2781098)",CBD,Downtown,558,86,1787,2816,2319,348,96,152,V6Z 1W2,-123.1281456,49.2781098,597.2946909146027,47.66154393777515,362.61111858138986,233.03702279435413,184,299,21
ROOFTOP,2023-03-06,2176,5500,3,3,rent,Apartment,"1331 Alberni St, Vancouver, BC V6E 4S1, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1277554, 49.2881788)",WE,West End,219,31,466,832,566,202,53,57,V6E 4S1,-123.1277554,49.2881788,661.1381356359792,58.521149400770405,337.8457285439181,585.1012379081827,51,169,2
ROOFTOP,2023-03-02,570,2000,1,1,rent,Apartment,"2150 Pandora St, Vancouver, BC V5L 1N5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0607151, 49.2827323)",GW,Grandview-Woodland,165,103,489,639,412,72,75,77,V5L 1N5,-123.0607151,49.2827323,2304.5960686549024,167.4875528767804,83.7286593013855,364.7931956612927,74,70,0
ROOFTOP,2023-03-02,675,2700,2,2,rent,Apartment,"8615 Laurel St, Vancouver, BC V6P 3V5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1266248, 49.2081296)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 3V5,-123.1266248,49.2081296,720.7672885373486,211.13394212354598,307.01594112399783,592.4604864757504,0,0,0
ROOFTOP,2023-03-02,500,2250,1,1,rent,Apartment,"8615 Laurel St, Vancouver, BC V6P 3V5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1266248, 49.2081296)",MARP,Marpole,47,81,105,227,232,33,41,45,V6P 3V5,-123.1266248,49.2081296,720.7672885373486,211.13394212354598,307.01594112399783,592.4604864757504,0,0,0
ROOFTOP,2023-03-03,1300,3200,2,1,rent,Apartment,"923 W 19th Ave, Vancouver, BC V5Z 1X6, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1250138, 49.2545897)",SC,South Cambie,26,42,51,62,83,28,15,10,V5Z 1X6,-123.1250138,49.2545897,920.5552571211779,177.40390487799152,140.83324013490656,511.9131635074336,64,28,0
ROOFTOP,2023-02-27,500,2375,1,1,rent,Apartment,"1650 Burnaby St, Vancouver, BC V6G 1X3, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1407874, 49.2849141)",WE,West End,219,31,466,832,566,202,53,57,V6G 1X3,-123.1407874,49.28491409999999,1546.5355219573694,147.77515827490907,82.73520311145663,298.56150462613465,28,89,2
ROOFTOP,2023-03-06,475,2350,1,1,rent,Apartment,"433 SW Marine Dr, Vancouver, BC V5X 2R9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1151671, 49.211345)",MARP,Marpole,47,81,105,227,232,33,41,45,V5X 2R9,-123.1151671,49.21134499999999,230.20901860900793,187.7915509794507,393.9250377013908,319.4231730596104,35,28,2
ROOFTOP,2023-03-02,854,2754,2,1,rent,Apartment,"706 E 57th Ave, Vancouver, BC V5X 1T2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.090643, 49.2180371)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 1T2,-123.090643,49.2180371,2070.3103856436373,34.553017578920404,427.16628251800995,384.137041470696,0,0,0
ROOFTOP,2023-03-02,690,2500,1,1,rent,Apartment,"3655 Victoria Dr, Vancouver, BC V5N 5K9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0659987, 49.2521963)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 5K9,-123.0659987,49.25219629999999,851.7396285533989,59.54588914238493,462.78517300508867,354.31971453439246,41,5,0
ROOFTOP,2023-03-02,789,2601,2,1,rent,Apartment,"706 E 57th Ave, Vancouver, BC V5X 1T2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.090643, 49.2180371)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 1T2,-123.090643,49.2180371,2070.3103856436373,34.553017578920404,427.16628251800995,384.137041470696,0,0,0
ROOFTOP,2023-03-02,640,2375,1,1,rent,Apartment,"3655 Victoria Dr, Vancouver, BC V5N 5K9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0659987, 49.2521963)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 5K9,-123.0659987,49.25219629999999,851.7396285533989,59.54588914238493,462.78517300508867,354.31971453439246,41,5,0
ROOFTOP,2023-03-02,580,2350,1,1,rent,Apartment,"3655 Victoria Dr, Vancouver, BC V5N 5K9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0659987, 49.2521963)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 5K9,-123.0659987,49.25219629999999,851.7396285533989,59.54588914238493,462.78517300508867,354.31971453439246,41,5,0
ROOFTOP,2023-03-02,440,2065,0,1,rent,Apartment,"3655 Victoria Dr, Vancouver, BC V5N 5K9, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.0659987, 49.2521963)",KC,Kensington-Cedar Cottage,49,59,202,277,358,46,73,71,V5N 5K9,-123.0659987,49.25219629999999,851.7396285533989,59.54588914238493,462.78517300508867,354.31971453439246,41,5,0
ROOFTOP,2023-03-01,512,1737,1,1,rent,Apartment,"706 E 57th Ave, Vancouver, BC V5X 1T2, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.090643, 49.2180371)",SUN,Sunset,40,53,128,862,295,24,64,69,V5X 1T2,-123.090643,49.2180371,2070.3103856436373,34.553017578920404,427.16628251800995,384.137041470696,0,0,0
ROOFTOP,2023-03-01,630,2400,1,1,rent,Apartment,"1763 Comox St, Vancouver, BC V6G 1P5, Canada","<list<
  tbl_df<
    long_name : character
    short_name: character
    types     : list<character>
  >
>>",craigslist,0,"c(-123.1385573, 49.2884739)",WE,West End,219,31,466,832,566,202,53,57,V6G 1P5,-123.1385573,49.2884739,1418.400773294075,68.53910228535614,275.09509886108805,194.82291873025653,80,223,2
